SITEYRID,SiteName,Date,SurveyPeriod,VisitNum,NumObservers,_CloudCoverStart%,PrecipStart,NoiseStart,TempStart_F,_CloudCoverEnd,PrecipEnd,NoiseEnd,TempEnd_F,CallPtStart,CallPt_UTMEast,CallPt_UTMNorth,WaypointNum,DetectionNum,TimeDetection,_I_P,_A_V_B,Bearing,Distance,VocalCode,BehCode,NumKowlp,Detection_Notes,SurveyPt_Notes,Survey_Notes,Survey Type,Comments,
600,Mariposa Canyon,8/2/2017,,,,,,,,,,,,9:14,500990,3467479,,,,,,,,,,,,,,,,
600,Mariposa Canyon,8/2/2017,,,,,,,,,,,,9:25,501073,3467544,,,,,,,,,,,,,,,,
600,Mariposa Canyon,8/2/2017,,,,,,,,,,,,9:38,501129,3467637,,,,,,,,,,,,,,,,
600,Mariposa Canyon,8/2/2017,,,,,,,,,,,,9:49,501242,3467685,,,,,,,,,,,,,,,,
600,Mariposa Canyon,8/18/2017,,,,,,,,,,,,6:22,500278,3466674,,,,,,,,,,,,,,,,
600,Mariposa Canyon,8/18/2017,,,,,,,,,,,,6:48,500330,3466818,,2,6:54,P,B,40,20,CON COO,ST VEX FLY,,"On 5th call YBCU came in from NW. Landed in tree on west side for great views. Flew around us to east side about 20m away and started cooing. 2nd YBCU heard CON call from west, never seen. 1st bird coo-ed constantly for 10 minutes",,,,,
600,Mariposa Canyon,8/18/2017,,,,,,,,,,,,7:29,500597,3467102,,,,,,,,,,,,,,,,
600,Mariposa Canyon,8/18/2017,,,,,,,,,,,,7:42,500729,3467113,,1,7:40,"I,P",A,10,100,COO,,,COOing but stopped when we did play back. Heard COO call from east after P4 and continued to call for long time,,,,,
600,Mariposa Canyon,8/18/2017,,,,,,,,,,,,8:18,500986,3467478,,1,8:18,"I,P",A,300,75,COO,,,Likely same bird as above,,,,,
600,Mariposa Canyon,8/18/2017,,,,,,,,,,,,8:36,501193,3467704,,1,8:42,P,B,150,20,COO CON,ST FLY,,YBCU flew into tree that had CBTH and made COO call. Flew west and made CON call,,,,,
600,Mariposa Canyon,8/18/2017,,,,,,,,,,,,9:00,501530,3467858,,,,,,,,,,,,,,,,
600,Mariposa Canyon,8/18/2017,,,,,,,,,,,,9:10,501667,3467990,,,,,,,,,,,,,,,,
600,Mariposa Canyon,8/18/2017,,,,,,,,,,,,9:29,501879,3468048,,,,,,,,,,,,,,,,
600,Mariposa Canyon,8/18/2017,,,,,,,,,,,,9:43,501960,3468142,,1,9:45,P,B,30,120,CON,ST,,Lots of water. YBCU called after P1. Perched in mesquite and stayed put for 7 minutes.,,,,,
601,Pesquiera Canyon,7/6/2017,,,,,,,,,,,,6:23,500602,3474536,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,7/6/2017,,,,,,,,,,,,6:35,500518,3474406,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,7/6/2017,,,,,,,,,,,,6:46,500520,3474224,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,7/6/2017,,,,,,,,,,,,6:55,500399,3474069,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,7/6/2017,,,,,,,,,,,,7:04,500369,3473933,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,7/6/2017,,,,,,,,,,,,7:13,500344,3473793,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,7/6/2017,,,,,,,,,,,,7:22,500260,3473660,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,7/6/2017,,,,,,,,,,,,7:33,500172,3473516,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,7/6/2017,,,,,,,,,,,,7:41,500114,3473368,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,7/6/2017,,,,,,,,,,,,7:50,500029,3473224,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,7/6/2017,,,,,,,,,,,,8:00,499954,3473089,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,7/6/2017,,,,,,,,,,,,8:10,499836,3472932,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,7/6/2017,,,,,,,,,,,,8:20,499639,3472863,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,7/6/2017,,,,,,,,,,,,8:30,499538,3472775,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,7/19/2017,,,,,,,,,,,,6:45,497934,3472198,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,7/19/2017,,,,,,,,,,,,6:54,498004,3472274,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,7/19/2017,,,,,,,,,,,,7:02,498097,3472323,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,7/19/2017,,,,,,,,,,,,7:10,498206,3472334,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,7/19/2017,,,,,,,,,,,,7:17,498319,3472328,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,7/19/2017,,,,,,,,,,,,7:25,498450,3472337,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,7/19/2017,,,,,,,,,,,,7:33,498556,3472341,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,7/19/2017,,,,,,,,,,,,7:40,498673,3472362,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,7/19/2017,,,,,,,,,,,,7:49,498854,3472388,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,7/19/2017,,,,,,,,,,,,8:01,499015,3472477,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,7/19/2017,,,,,,,,,,,,8:11,499201,3472570,,1,8:13,P,B,60,60,CON,FLY,2,Called first with quiet knocking.,,,,,
601,Pesquiera Canyon,7/19/2017,,,,,,,,,,,,8:33,499529,3472770,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,7/19/2017,,,,,,,,,,,,8:41,499909,3472859,,1,8:42,P,A,70,150,CON,,1,Got CLOSER OBSERVATION AT 499778/3472870,,,,,
601,Pesquiera Canyon,7/19/2017,,,,,,,,,,,,9:14,500072,3473284,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,7/19/2017,,,,,,,,,,,,9:24,500159,3473469,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,7/19/2017,,,,,,,,,,,,9:38,500361,3473832,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,7/19/2017,,,,,,,,,,,,,499909,3472939,,1,9:02,I,B,130,20,CON,,,Possibly 2 birds right at audio recorder.,,,,,
601,Pesquiera Canyon,8/2/2017,,,,,,,,,,,,6:51,497929,3472188,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,8/2/2017,,,,,,,,,,,,7:00,498026,3472302,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,8/2/2017,,,,,,,,,,,,7:08,498158,3472320,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,8/2/2017,,,,,,,,,,,,7:15,498306,3472320,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,8/2/2017,,,,,,,,,,,,7:23,498458,3472361,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,8/2/2017,,,,,,,,,,,,7:31,498594,3472332,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,8/2/2017,,,,,,,,,,,,7:39,498814,3472385,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,8/2/2017,,,,,,,,,,,,7:45,498990,3472455,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,8/2/2017,,,,,,,,,,,,7:53,499155,3472531,,1,7:54,P,B,50,60,CON,FLY,1,Heard then both seen and heard. Crossed road and called at least 3 times.,,,,,
601,Pesquiera Canyon,8/2/2017,,,,,,,,,,,,8:08,499556,3472788,,1,8:10,P,B,125,15,CON,FLY,2,"Bird called and flew towards us. Was very intently looking around, pecked on bare twig with wings held down at sides in a very aggressive manner.",,,,,
601,Pesquiera Canyon,8/2/2017,,,,,,,,,,,,8:27,499905,3472941,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,8/2/2017,,,,,,,,,,,,8:36,499966,3473151,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,8/2/2017,,,,,,,,,,,,8:45,500083,3473315,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,8/2/2017,,,,,,,,,,,,8:54,500150,3473452,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,8/2/2017,,,,,,,,,,,,9:01,500207,3473596,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,8/2/2017,,,,,,,,,,,,9:10,500310,3473738,,1,9:14,P,A,40,80,CON,,4,,,,,,
601,Pesquiera Canyon,8/2/2017,,,,,,,,,,,,9:23,500403,3474074,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,8/18/2017,,,,,,,,,,,,7:23,497936,3472213,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,8/18/2017,,,,,,,,,,,,7:36,498062,3472310,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,8/18/2017,,,,,,,,,,,,7:46,498259,3472325,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,8/18/2017,,,,,,,,,,,,7:59,498632,3472350,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,8/18/2017,,,,,,,,,,,,8:14,498987,3472458,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,8/18/2017,,,,,,,,,,,,8:24,499211,3472571,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,8/18/2017,,,,,,,,,,,,8:40,499566,3472754,,1,8:51,P,B,50,6,CON,,3,"Flew in from other side of road, called once but looked around intently",,,,,
601,Pesquiera Canyon,8/18/2017,,,,,,,,,,,,9:20,499904,3472941,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,8/18/2017,,,,,,,,,,,,9:40,499986,3473190,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,8/18/2017,,,,,,,,,,,,9:50,500124,3473381,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,8/18/2017,,,,,,,,,,,,9:59,500192,3473573,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,8/18/2017,,,,,,,,,,,,10:07,500313,3473744,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,8/18/2017,,,,,,,,,,,,10:23,500368,3473948,,,,,,,,,,,,,,,,
601,Pesquiera Canyon,8/18/2017,,,,,,,,,,,,10:41,500610,3474540,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,7/16/2017,,,,,,,,,,,,6:53,669346,3529554,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,7/16/2017,,,,,,,,,,,,7:20,669314,3529708,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,7/16/2017,,,,,,,,,,,,7:45,669240,3529790,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,7/16/2017,,,,,,,,,,,,8:10,669148,3529850,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,7/16/2017,,,,,,,,,,,,8:28,669062,3529937,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,7/16/2017,,,,,,,,,,,,8:45,668992,3529997,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,7/16/2017,,,,,,,,,,,,9:00,668887,3530040,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,7/16/2017,,,,,,,,,,,,9:15,668783,3530083,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,7/16/2017,,,,,,,,,,,,9:31,668693,3530154,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,7/16/2017,,,,,,,,,,,,9:50,668716,3530278,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,7/16/2017,,,,,,,,,,,,10:06,668684,3530382,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,7/16/2017,,,,,,,,,,,,10:30,668464,3530447,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,7/16/2017,,,,,,,,,,,,11:01,667746,3530581,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,7/30/2017,,,,,,,,,,,,7:05,667746,3530581,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,7/30/2017,,,,,,,,,,,,7:31,668464,3530447,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,7/30/2017,,,,,,,,,,,,7:55,668684,3530382,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,7/30/2017,,,,,,,,,,,,8:12,668720,3530300,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,7/30/2017,,,,,,,,,,,,8:33,668652,3530200,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,7/30/2017,,,,,,,,,,,,8:50,668783,3530083,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,7/30/2017,,,,,,,,,,,,9:06,668887,3530040,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,7/30/2017,,,,,,,,,,,,9:20,668992,3529997,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,7/30/2017,,,,,,,,,,,,9:35,669062,3529937,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,7/30/2017,,,,,,,,,,,,10:20,669148,3529850,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,7/30/2017,,,,,,,,,,,,10:50,669240,3529750,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,7/30/2017,,,,,,,,,,,,11:20,669314,3529708,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,7/30/2017,,,,,,,,,,,,12:05,669346,3529554,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,8/13/2017,,,,,,,,,,,,7:00,669346,3529554,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,8/13/2017,,,,,,,,,,,,7:15,669314,3529708,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,8/13/2017,,,,,,,,,,,,7:40,669240,3529790,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,8/13/2017,,,,,,,,,,,,8:20,669148,3529850,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,8/13/2017,,,,,,,,,,,,8:30,669062,3529937,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,8/13/2017,,,,,,,,,,,,8:50,668992,3529997,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,8/13/2017,,,,,,,,,,,,9:08,668887,3530040,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,8/13/2017,,,,,,,,,,,,9:20,668783,3530083,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,8/13/2017,,,,,,,,,,,,9:35,668693,3530154,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,8/13/2017,,,,,,,,,,,,10:00,668716,3530278,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,8/13/2017,,,,,,,,,,,,10:20,668684,3530447,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,8/13/2017,,,,,,,,,,,,10:45,668464,3530387,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,8/13/2017,,,,,,,,,,,,11:30,667746,3530581,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,8/27/2017,,,,,,,,,,,,7:05,667746,3530581,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,8/27/2017,,,,,,,,,,,,7:33,668464,3530447,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,8/27/2017,,,,,,,,,,,,8:00,668684,3530382,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,8/27/2017,,,,,,,,,,,,8:15,668720,3530300,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,8/27/2017,,,,,,,,,,,,8:35,668652,3530200,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,8/27/2017,,,,,,,,,,,,8:50,668783,3530083,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,8/27/2017,,,,,,,,,,,,9:10,668887,3530040,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,8/27/2017,,,,,,,,,,,,9:23,668992,3529997,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,8/27/2017,,,,,,,,,,,,9:40,669062,3529937,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,8/27/2017,,,,,,,,,,,,10:30,669148,3529850,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,8/27/2017,,,,,,,,,,,,11:00,669240,3529750,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,8/27/2017,,,,,,,,,,,,11:25,669314,3529708,,,,,,,,,,,,,,,,
411,Cave Creek Canyon,8/27/2017,,,,,,,,,,,,12:00,669346,3529554,,,,,,,,,,,,,,,,
412,East Turkey Creek,7/7/2017,,,,,,,,,,,,5:10,667112,3532583,,,,,,,,,,,,,,,,
412,East Turkey Creek,7/7/2017,,,,,,,,,,,,5:28,667171,3532683,,,,,,,,,,,,,,,,
412,East Turkey Creek,7/7/2017,,,,,,,,,,,,5:39,667233,3532806,,,,,,,,,,,,,,,,
412,East Turkey Creek,7/7/2017,,,,,,,,,,,,5:54,667297,3532898,,,,,,,,,,,,,,,,
412,East Turkey Creek,7/7/2017,,,,,,,,,,,,6:13,667377,3532960,,,,,,,,,,,,,,,,
412,East Turkey Creek,7/7/2017,,,,,,,,,,,,6:25,667484,3533070,,,,,,,,,,,,,,,,
412,East Turkey Creek,7/7/2017,,,,,,,,,,,,6:37,667534,3533155,,,,,,,,,,,,,,,,
412,East Turkey Creek,7/7/2017,,,,,,,,,,,,6:48,667647,3533168,,,,,,,,,,,,,,,,
412,East Turkey Creek,7/7/2017,,,,,,,,,,,,6:59,667691,3533291,,,,,,,,,,,,,,,,
412,East Turkey Creek,7/7/2017,,,,,,,,,,,,7:09,667781,3533364,,,,,,,,,,,,,,,,
412,East Turkey Creek,7/7/2017,,,,,,,,,,,,7:19,667817,3533464,,,,,,,,,,,,,,,,
412,East Turkey Creek,7/7/2017,,,,,,,,,,,,7:28,667888,3533527,,,,,,,,,,,,,,,,
412,East Turkey Creek,7/7/2017,,,,,,,,,,,,7:37,667998,3533581,,,,,,,,,,,,,,,,
412,East Turkey Creek,7/7/2017,,,,,,,,,,,,7:46,668043,3533691,,,,,,,,,,,,,,,,
412,East Turkey Creek,7/7/2017,,,,,,,,,,,,7:56,668109,3533763,,,,,,,,,,,,,,,,
412,East Turkey Creek,7/21/2017,,,,,,,,,,,,5:23,668101,3533824,,,,,,,,,,,,,,,,
412,East Turkey Creek,7/21/2017,,,,,,,,,,,,5:34,668064,3533703,,,,,,,,,,,,,,,,
412,East Turkey Creek,7/21/2017,,,,,,,,,,,,5:47,668003,3533599,,,,,,,,,,,,,,,,
412,East Turkey Creek,7/21/2017,,,,,,,,,,,,5:59,667899,3533541,,,,,,,,,,,,,,,,
412,East Turkey Creek,7/21/2017,,,,,,,,,,,,6:14,667828,3533439,,,,,,,,,,,,,,,,
412,East Turkey Creek,7/21/2017,,,,,,,,,,,,6:28,667781,3533350,,,,,,,,,,,,,,,,
412,East Turkey Creek,7/21/2017,,,,,,,,,,,,6:44,667697,3533282,,,,,,,,,,,,,,,,
412,East Turkey Creek,7/21/2017,,,,,,,,,,,,6:57,667672,3533190,,,,,,,,,,,,,,,,
412,East Turkey Creek,7/21/2017,,,,,,,,,,,,7:11,667571,3533174,,,,,,,,,,,,,,,,
412,East Turkey Creek,7/21/2017,,,,,,,,,,,,7:26,667503,3533095,,,,,,,,,,,,,,,,
412,East Turkey Creek,7/21/2017,,,,,,,,,,,,7:39,667423,3533013,,,,,,,,,,,,,,,,
412,East Turkey Creek,7/21/2017,,,,,,,,,,,,7:51,667341,3532961,,,,,,,,,,,,,,,,
412,East Turkey Creek,7/21/2017,,,,,,,,,,,,8:00,667289,3532879,,,,,,,,,,,,,,,,
412,East Turkey Creek,7/21/2017,,,,,,,,,,,,8:11,667227,3532790,,,,,,,,,,,,,,,,
412,East Turkey Creek,7/21/2017,,,,,,,,,,,,8:26,667211,3532696,,,,,,,,,,,,,,,,
412,East Turkey Creek,7/21/2017,,,,,,,,,,,,8:38,667122,3532618,,,,,,,,,,,,,,,,
412,East Turkey Creek,8/4/2017,,,,,,,,,,,,5:42,668107,3533797,,,,,,,,,,,,,,,,
412,East Turkey Creek,8/4/2017,,,,,,,,,,,,5:54,668073,3533690,,,,,,,,,,,,,,,,
412,East Turkey Creek,8/4/2017,,,,,,,,,,,,6:05,668016,3533599,,,,,,,,,,,,,,,,
412,East Turkey Creek,8/4/2017,,,,,,,,,,,,6:15,667966,3533509,,,,,,,,,,,,,,,,
412,East Turkey Creek,8/4/2017,,,,,,,,,,,,6:25,667878,3533455,,,,,,,,,,,,,,,,
412,East Turkey Creek,8/4/2017,,,,,,,,,,,,6:37,667808,3533376,,,,,,,,,,,,,,,,
412,East Turkey Creek,8/4/2017,,,,,,,,,,,,6:47,667749,3533295,,,,,,,,,,,,,,,,
412,East Turkey Creek,8/4/2017,,,,,,,,,,,,6:56,667680,3533208,,,,,,,,,,,,,,,,
412,East Turkey Creek,8/4/2017,,,,,,,,,,,,7:08,667652,3533107,,,,,,,,,,,,,,,,
412,East Turkey Creek,8/4/2017,,,,,,,,,,,,7:19,667565,3533100,,,,,,,,,,,,,,,,
412,East Turkey Creek,8/4/2017,,,,,,,,,,,,7:30,667479,3533063,,,,,,,,,,,,,,,,
412,East Turkey Creek,8/4/2017,,,,,,,,,,,,7:38,667402,3532985,,,,,,,,,,,,,,,,
412,East Turkey Creek,8/4/2017,,,,,,,,,,,,7:48,667337,3532906,,,,,,,,,,,,,,,,
412,East Turkey Creek,8/4/2017,,,,,,,,,,,,7:58,667277,3532810,,,,,,,,,,,,,,,,
412,East Turkey Creek,8/4/2017,,,,,,,,,,,,8:10,667267,3532704,,,,,,,,,,,,,,,,
412,East Turkey Creek,8/4/2017,,,,,,,,,,,,8:20,667183,3532645,,,,,,,,,,,,,,,,
412,East Turkey Creek,8/4/2017,,,,,,,,,,,,8:28,667100,3532554,,,,,,,,,,,,,,,,
412,East Turkey Creek,8/18/2017,,,,,,,,,,,,5:30,667083,3532585,,,,,,,,,,,,,,,,
412,East Turkey Creek,8/18/2017,,,,,,,,,,,,5:42,667165,3532651,,,,,,,,,,,,,,,,
412,East Turkey Creek,8/18/2017,,,,,,,,,,,,5:51,667209,3532736,,,,,,,,,,,,,,,,
412,East Turkey Creek,8/18/2017,,,,,,,,,,,,6:10,667239,3532838,,,,,,,,,,,,,,,,
412,East Turkey Creek,8/18/2017,,,,,,,,,,,,6:18,667294,3532907,,,,,,,,,,,,,,,,
412,East Turkey Creek,8/18/2017,,,,,,,,,,,,6:36,667347,3532997,,,,,,,,,,,,,,,,
412,East Turkey Creek,8/18/2017,,,,,,,,,,,,6:46,667409,3533080,,,,,,,,,,,,,,,,
412,East Turkey Creek,8/18/2017,,,,,,,,,,,,6:58,667504,3533121,,,,,,,,,,,,,,,,
412,East Turkey Creek,8/18/2017,,,,,,,,,,,,7:14,667562,3533205,,,,,,,,,,,,,,,,
412,East Turkey Creek,8/18/2017,,,,,,,,,,,,7:25,667659,3533235,,,,,,,,,,,,,,,,
412,East Turkey Creek,8/18/2017,,,,,,,,,,,,7:43,667707,3533339,,,,,,,,,,,,,,,,
412,East Turkey Creek,8/18/2017,,,,,,,,,,,,7:54,667771,3533411,,,,,,,,,,,,,,,,
412,East Turkey Creek,8/18/2017,,,,,,,,,,,,8:04,667783,3533504,,,,,,,,,,,,,,,,
412,East Turkey Creek,8/18/2017,,,,,,,,,,,,8:16,667887,3533527,,,,,,,,,,,,,,,,
412,East Turkey Creek,8/18/2017,,,,,,,,,,,,8:29,667982,3533565,,,,,,,,,,,,,,,,
412,East Turkey Creek,8/18/2017,,,,,,,,,,,,8:38,668065,3533643,,,,,,,,,,,,,,,,
417,Pine Canyon,8/18/2017,,,,,,,,,,,,8:56,668184,3533671,,,,,,,,,,,,,,,,
417,Pine Canyon,6/29/2017,,,,,,,,,,,,6:48,658824,3534472,,,,,,,,,,,,,,,,
417,Pine Canyon,6/29/2017,,,,,,,,,,,,7:04,658819,3534593,,,,,,,,,,,,,,,,
417,Pine Canyon,6/29/2017,,,,,,,,,,,,7:27,658879,3534694,,,,,,,,,,,,,,,,
417,Pine Canyon,6/29/2017,,,,,,,,,,,,7:33,658799,3534829,,,,,,,,,,,,,,,,
417,Pine Canyon,6/29/2017,,,,,,,,,,,,7:38,658696,3534905,,,,,,,,,,,,,,,,
417,Pine Canyon,6/29/2017,,,,,,,,,,,,7:45,658607,3535007,,,,,,,,,,,,,,,,
417,Pine Canyon,6/29/2017,,,,,,,,,,,,7:53,658534,3535116,,,,,,,,,,,,,,,,
417,Pine Canyon,6/29/2017,,,,,,,,,,,,7:58,658507,3535227,,,,,,,,,,,,,,,,
417,Pine Canyon,6/29/2017,,,,,,,,,,,,8:04,658492,3535358,,,,,,,,,,,,,,,,
417,Pine Canyon,6/29/2017,,,,,,,,,,,,8:10,658369,3535404,,,,,,,,,,,,,,,,
417,Pine Canyon,6/29/2017,,,,,,,,,,,,8:15,658247,3535444,,,,,,,,,,,,,,,,
417,Pine Canyon,6/29/2017,,,,,,,,,,,,8:22,658123,3535474,,,,,,,,,,,,,,,,
417,Pine Canyon,6/29/2017,,,,,,,,,,,,8:29,657933,3535423,,,,,,,,,,,,,,,,
417,Pine Canyon,6/29/2017,,,,,,,,,,,,8:36,657752,3535461,,,,,,,,,,,,,,,,
417,Pine Canyon,6/29/2017,,,,,,,,,,,,8:44,657621,3535449,,,,,,,,,,,,,,,,
417,Pine Canyon,6/29/2017,,,,,,,,,,,,8:50,657453,3535546,,,,,,,,,,,,,,,,
417,Pine Canyon,6/29/2017,,,,,,,,,,,,8:59,657244,3535582,,,,,,,,,,,,,,,,
417,Pine Canyon,7/13/2017,,,,,,,,,,,,8:33,658820,3534480,,,,,,,,,,,,,,,,
417,Pine Canyon,7/13/2017,,,,,,,,,,,,8:40,658879,3534680,,,,,,,,,,,,,,,,
417,Pine Canyon,7/13/2017,,,,,,,,,,,,8:46,658803,3534824,,,,,,,,,,,,,,,,
417,Pine Canyon,7/13/2017,,,,,,,,,,,,8:52,658670,3534917,,,,,,,,,,,,,,,,
417,Pine Canyon,7/13/2017,,,,,,,,,,,,8:58,658582,3535052,,,,,,,,,,,,,,,,
417,Pine Canyon,7/13/2017,,,,,,,,,,,,9:03,658509,3535186,,,,,,,,,,,,,,,,
417,Pine Canyon,7/13/2017,,,,,,,,,,,,9:08,658479,3535358,,,,,,,,,,,,,,,,
417,Pine Canyon,7/13/2017,,,,,,,,,,,,9:14,658364,3535409,,,,,,,,,,,,,,,,
417,Pine Canyon,7/13/2017,,,,,,,,,,,,9:20,658242,3535425,,,,,,,,,,,,,,,,
417,Pine Canyon,7/27/2017,,,,,,,,,,,,6:34,658812,3534453,,,,,,,,,,,,,,,,
417,Pine Canyon,7/27/2017,,,,,,,,,,,,6:45,658837,3534584,,,,,,,,,,,,,,,,
417,Pine Canyon,7/27/2017,,,,,,,,,,,,6:54,658858,3534752,,,,,,,,,,,,,,,,
417,Pine Canyon,7/27/2017,,,,,,,,,,,,7:04,658763,3534849,,,,,,,,,,,,,,,,
417,Pine Canyon,7/27/2017,,,,,,,,,,,,7:12,658622,3534966,,,,,,,,,,,,,,,,
417,Pine Canyon,7/27/2017,,,,,,,,,,,,7:20,658511,3535184,,,,,,,,,,,,,,,,
417,Pine Canyon,7/27/2017,,,,,,,,,,,,7:33,658272,3535418,,,,,,,,,,,,,,,,
417,Pine Canyon,7/27/2017,,,,,,,,,,,,7:48,657854,3535418,,,,,,,,,,,,,,,,
417,Pine Canyon,7/27/2017,,,,,,,,,,,,8:03,657028,3535689,,,,,,,,,,,,,,,,
417,Pine Canyon,7/27/2017,,,,,,,,,,,,8:10,656891,3535754,,,,,,,,,,,,,,,,
417,Pine Canyon,7/27/2017,,,,,,,,,,,,8:16,656700,3535928,,,,,,,,,,,,,,,,
417,Pine Canyon,7/27/2017,,,,,,,,,,,,8:23,656601,3536109,,,,,,,,,,,,,,,,
417,Pine Canyon,7/27/2017,,,,,,,,,,,,8:35,656354,3536226,,,,,,,,,,,,,,,,
417,Pine Canyon,7/27/2017,,,,,,,,,,,,8:49,656122,3536314,,,,,,,,,,,,,,,,
